UTIME,AFFORDANCE_PLUS_BASE_OVERWRITE0,AFFORDANCE_PLUS_BOT_OVERWRITE1,CAMERALEFT_TX0,CAMERA_LHANDLEFT_TX0,CAMERA_RHANDLEFT_TX0,COMMITTED_FOOTSTEP_PLAN1,COMMITTED_GRASP_SEED1,COMMITTED_ROBOT_PLAN1,CONTROLLER_STATUS0,DATA_REQUEST1,DESIRED_NECK_PITCH1,DRC_DRIVING_CONTROL_STATUS0,DRIVING_CONTROLLER_COMMAND1,DRIVING_CONTROLLER_COMMAND_VALUES0,EST_ROBOT_STATE0,FREQUENCY_LCM0,GAZE_COMMAND1,MAP_CATALOG0,MAP_CLOUD0,MAP_COMMAND1,MAP_DEPTH0,MAP_MACRO1,MAP_OCTREE0,MAP_REQUEST1,NAV_GOAL_TIMED1,OBJECT_BEARING0,PMD_INFO0,PMD_ORDERS1,ROBOT_UTIME0,SENSOR_REQUEST1,SYSTEM_STATUS0,TLD_OBJECT_ROI1,TLD_OBJECT_ROI_RESULT0,TRACKER_COMMAND1,VRC_SCORE0
1369885342326167,0,496,176610,0,0,2587,0,0,145743,624,0,0,0,0,595550,65659,0,0,0,0,425285,0,0,0,0,0,102356,38345,34200,0,6698,0,0,0,14448
1369885343325788,0,496,176610,0,0,2587,0,0,145854,624,0,0,0,0,595926,65659,0,0,0,0,425285,0,0,0,0,0,102356,38345,34220,0,6698,0,0,0,14448
1369885344325816,0,496,176610,0,0,2587,0,0,145928,624,0,0,0,0,596208,65786,0,0,0,0,425285,0,0,0,0,0,102356,38345,34240,0,6698,0,0,0,14504
1369885345325211,0,496,176610,0,0,2587,0,0,146002,624,0,0,0,0,596584,65786,0,0,0,0,425285,0,0,0,0,0,102356,38345,34260,0,6698,0,0,0,14504
1369885346325486,0,496,176610,0,0,2587,0,0,146113,624,0,0,0,0,596960,65786,0,0,0,0,425285,0,0,0,0,0,102372,38345,34280,0,6698,0,0,0,14504
1369885347325247,0,496,176610,0,0,2587,0,0,146187,624,0,0,0,0,597336,65913,0,0,0,0,425285,0,0,0,0,0,102372,38345,34300,0,6698,0,0,0,14504
1369885348325685,0,496,176610,0,0,2587,0,0,146261,624,0,0,0,0,597712,65913,0,0,0,0,425285,0,0,0,0,0,102372,38345,34320,0,6698,0,0,0,14504
1369885349326327,0,496,176610,0,0,2587,0,0,146372,624,0,0,0,0,598088,66040,0,0,0,0,425285,0,0,0,0,0,102372,38345,34340,0,6698,0,0,0,14560
1369885350325365,0,496,176610,0,0,2587,0,0,146446,624,0,0,0,0,598370,66040,0,0,0,0,425285,0,0,0,0,0,102372,38345,34360,0,6698,0,0,0,14560
1369885351325706,0,496,176610,0,0,2587,0,0,146557,624,0,0,0,0,598746,66040,0,0,0,0,425285,0,0,0,0,0,102388,38345,34380,0,6698,0,0,0,14560
1369885352324918,0,496,176610,0,0,2587,0,0,146631,624,0,0,0,0,599122,66167,0,0,0,0,425285,0,0,0,0,0,102388,38345,34400,0,6698,0,0,0,14560
1369885353325321,0,496,176610,0,0,2587,0,0,146705,624,0,0,0,0,599498,66167,0,0,0,0,425285,0,0,0,0,0,102388,38345,34420,0,6698,0,0,0,14560
1369885354326169,0,496,176610,0,0,2587,0,0,146816,624,0,0,0,0,599874,66294,0,0,0,0,425285,0,0,0,0,0,102388,38345,34440,0,6698,0,0,0,14616
1369885355325138,0,496,176610,0,0,2587,0,0,146890,624,0,0,0,0,600250,66294,0,0,0,0,425285,0,0,0,0,0,102388,38345,34460,0,6698,0,0,0,14616
1369885356325879,0,496,176610,0,0,2587,0,0,146964,624,0,0,0,0,600532,66294,0,0,0,0,425285,0,0,0,0,0,102404,38345,34480,0,6698,0,0,0,14616
1369885357325008,0,496,176610,0,0,2587,0,0,147075,624,0,0,0,0,600908,66421,0,0,0,0,425285,0,0,0,0,0,102404,38345,34500,0,6698,0,0,0,14616
1369885358325276,0,496,176610,0,0,2587,0,0,147149,624,0,0,0,0,601284,66421,0,0,0,0,425285,0,0,0,0,0,102404,38345,34520,0,6698,0,0,0,14616
1369885359325612,0,496,176610,0,0,2587,0,0,147260,624,0,0,0,0,601660,66421,0,0,0,0,425285,0,0,0,0,0,102404,38345,34540,0,6698,0,0,0,14616
1369885360325730,0,496,176610,0,0,2587,0,0,147334,624,0,0,0,0,602036,66548,0,0,0,0,425285,0,0,0,0,0,102404,38345,34560,0,6698,0,0,0,14672
1369885361324977,0,496,176610,0,0,2587,0,0,147408,624,0,0,0,0,602318,66548,0,0,0,0,425285,0,0,0,0,0,102420,38345,34580,0,6698,0,0,0,14672
1369885362326007,0,496,176610,0,0,2587,0,0,147519,624,0,0,0,0,602694,66675,0,0,0,0,425285,0,0,0,0,0,102420,38345,34600,0,6698,0,0,0,14672
1369885363325216,0,496,176610,0,0,2587,0,0,147593,624,0,0,0,0,603070,66675,0,0,0,0,425285,0,0,0,0,0,102420,38345,34620,0,6698,0,0,0,14672
1369885364325415,0,496,176610,0,0,2587,0,0,147667,624,0,0,0,0,603446,66675,0,0,0,0,425285,0,0,0,0,0,102420,38345,34640,0,6698,0,0,0,14672
1369885365325834,0,496,176610,0,0,2587,0,0,147778,624,0,0,0,0,603822,66802,0,0,0,0,425285,0,0,0,0,0,102420,38345,34660,0,6698,0,0,0,14728
1369885366325303,0,496,176610,0,0,2587,0,0,147852,624,0,0,0,0,604198,66802,0,0,0,0,425285,0,0,0,0,0,102436,38345,34680,0,6698,0,0,0,14728
1369885367325688,0,496,176610,0,0,2587,0,0,147963,624,0,0,0,0,604480,66929,0,0,0,0,425285,0,0,0,0,0,102436,38345,34700,0,6698,0,0,0,14728
1369885368326124,0,496,176610,0,0,2587,0,0,148037,624,0,0,0,0,604856,66929,0,0,0,0,425285,0,0,0,0,0,102436,38345,34720,0,6698,0,0,0,14728
1369885369324944,0,496,176610,0,0,2587,0,0,148111,624,0,0,0,0,605232,66929,0,0,0,0,425285,0,0,0,0,0,102436,38345,34740,0,6698,0,0,0,14728
1369885370325136,0,496,176610,0,0,2587,0,0,148222,624,0,0,0,0,605608,67056,0,0,0,0,425285,0,0,0,0,0,102436,38345,34760,0,6698,0,0,0,14784
1369885371325616,0,496,176610,0,0,2587,0,0,148296,624,0,0,0,0,605984,67056,0,0,0,0,425285,0,0,0,0,0,102452,38345,34780,0,6698,0,0,0,14784
1369885372324941,0,496,176610,0,0,2587,0,0,148370,624,0,0,0,0,606266,67183,0,0,0,0,425285,0,0,0,0,0,102452,38345,34800,0,6698,0,0,0,14784
1369885373325924,0,496,176610,0,0,2587,0,0,148481,624,0,0,0,0,606642,67183,0,0,0,0,425285,0,0,0,0,0,102452,38345,34820,0,6698,0,0,0,14784
1369885374325962,0,496,176610,0,0,2587,0,0,148555,624,0,0,0,0,607018,67183,0,0,0,0,425285,0,0,0,0,0,102452,38345,34840,0,6698,0,0,0,14784
1369885375326076,0,496,176610,0,0,2587,0,0,148666,624,0,0,0,0,607394,67310,0,0,0,0,425285,0,0,0,0,0,102452,38345,34860,0,6698,0,0,0,14840
1369885376325908,0,496,176610,0,0,2587,0,0,148740,624,0,0,0,0,607770,67310,0,0,0,0,425285,0,0,0,0,0,102468,38345,34880,0,6698,0,0,0,14840
1369885377325108,0,496,176610,0,0,2587,0,0,148814,624,0,0,0,0,608052,67437,0,0,0,0,425285,0,0,0,0,0,102468,38345,34900,0,6698,0,0,0,14840
1369885378325218,0,496,176610,0,0,2587,0,0,148925,624,0,0,0,0,608428,67437,0,0,0,0,425285,0,0,0,0,0,102468,38345,34920,0,6698,0,0,0,14840
1369885379325401,0,496,176610,0,0,2587,0,0,148999,624,0,0,0,0,608804,67437,0,0,0,0,425285,0,0,0,0,0,102468,38345,34940,0,6698,0,0,0,14840
1369885380325726,0,496,176610,0,0,2587,0,0,149073,624,0,0,0,0,609180,67564,0,0,0,0,425285,0,0,0,0,0,102468,38345,34960,0,6698,0,0,0,14896
1369885381325259,0,496,176610,0,0,2587,0,0,149184,624,0,0,0,0,609556,67564,0,0,0,0,425285,0,0,0,0,0,102484,38345,34980,0,6698,0,0,0,14896
1369885382325680,0,496,176610,0,0,2587,0,0,149258,624,0,0,0,0,609838,67564,0,0,0,0,425285,0,0,0,0,0,102484,38345,35000,0,6698,0,0,0,14896
1369885383324973,0,496,176610,0,0,2587,0,0,149369,624,0,0,0,0,610214,67691,0,0,0,0,425285,0,0,0,0,0,102484,38345,35020,0,6698,0,0,0,14896
1369885384325091,0,496,176610,0,0,2587,0,0,149443,624,0,0,0,0,610590,67691,0,0,0,0,425285,0,0,0,0,0,102484,38345,35040,0,6698,0,0,0,14896
1369885385325543,0,496,176610,0,0,2587,0,0,149517,624,0,0,0,0,610966,67818,0,0,0,0,425285,0,0,0,0,0,102484,38345,35060,0,6698,0,0,0,14952
1369885386325680,0,496,176610,0,0,2587,0,0,149628,624,0,0,0,0,611342,67818,0,0,0,0,425285,0,0,0,0,0,102500,38345,35080,0,6698,0,0,0,14952
1369885387325149,0,496,176610,0,0,2587,0,0,149702,624,0,0,0,0,611624,67818,0,0,0,0,425285,0,0,0,0,0,102500,38345,35100,0,6698,0,0,0,14952
1369885388326045,0,496,176610,0,0,2587,0,0,149776,624,0,0,0,0,612000,67945,0,0,0,0,425285,0,0,0,0,0,102500,38345,35120,0,6698,0,0,0,14952
1369885389325499,0,496,176610,0,0,2587,0,0,149887,624,0,0,0,0,612376,67945,0,0,0,0,425285,0,0,0,0,0,102500,38345,35140,0,6698,0,0,0,14952
1369885390325536,0,496,176610,0,0,2587,0,0,149961,624,0,0,0,0,612752,68072,0,0,0,0,425285,0,0,0,0,0,102500,38345,35160,0,6698,0,0,0,15008
1369885391326000,0,496,176610,0,0,2587,0,0,150035,624,0,0,0,0,613128,68072,0,0,0,0,425285,0,0,0,0,0,102516,38345,35180,0,6698,0,0,0,15008
1369885392325310,0,496,176610,0,0,2587,0,0,150146,624,0,0,0,0,613504,68072,0,0,0,0,425285,0,0,0,0,0,102516,38345,35200,0,6698,0,0,0,15008
1369885393325526,0,496,176610,0,0,2587,0,0,150220,624,0,0,0,0,613880,68199,0,0,0,0,425285,0,0,0,0,0,102516,38345,35220,0,6698,0,0,0,15008
1369885394324905,0,496,176610,0,0,2587,0,0,150294,624,0,0,0,0,614162,68199,0,0,0,0,425285,0,0,0,0,0,102516,38345,35240,0,6698,0,0,0,15008
1369885395325379,0,496,176610,0,0,2587,0,0,150405,624,0,0,0,0,614538,68326,0,0,0,0,425285,0,0,0,0,0,102516,38345,35260,0,6698,0,0,0,15064
1369885396325270,0,496,176610,0,0,2587,0,0,150479,624,0,0,0,0,614914,68326,0,0,0,0,425285,0,0,0,0,0,102532,38345,35280,0,6698,0,0,0,15064
1369885397325649,0,496,176610,0,0,2587,0,0,150553,624,0,0,0,0,615290,68326,0,0,0,0,425285,0,0,0,0,0,102532,38345,35300,0,6698,0,0,0,15064
1369885398324963,0,496,176610,0,0,2587,0,0,150664,624,0,0,0,0,615572,68453,0,0,0,0,425285,0,0,0,0,0,102532,38345,35320,0,6698,0,0,0,15064
1369885399325035,0,496,176610,0,0,2587,0,0,150738,624,0,0,0,0,615948,68453,0,0,0,0,425285,0,0,0,0,0,102532,38345,35340,0,6698,0,0,0,15064
1369885400325191,0,496,176610,0,0,2587,0,0,150812,624,0,0,0,0,616324,68580,0,0,0,0,425285,0,0,0,0,0,102532,38345,35360,0,6698,0,0,0,15120
1369885401325459,0,496,176610,0,0,2587,0,0,150923,624,0,0,0,0,616700,68580,0,0,0,0,425285,0,0,0,0,0,102548,38345,35380,0,6698,0,0,0,15120
1369885402325108,0,496,176610,0,0,2587,0,0,150997,624,0,0,0,0,617076,68580,0,0,0,0,425285,0,0,0,0,0,102548,38345,35400,0,6698,0,0,0,15120
1369885403325456,0,496,176610,0,0,2587,0,0,151108,624,0,0,0,0,617452,68707,0,0,0,0,425285,0,0,0,0,0,102548,38345,35420,0,6698,0,0,0,15120
1369885404326053,0,496,176610,0,0,2587,0,0,151182,624,0,0,0,0,617734,68707,0,0,0,0,425285,0,0,0,0,0,102548,38345,35440,0,6698,0,0,0,15120
1369885405324983,0,496,176610,0,0,2587,0,0,151256,624,0,0,0,0,618110,68834,0,0,0,0,425285,0,0,0,0,0,102548,38345,35460,0,6698,0,0,0,15176
1369885406325513,0,496,176610,0,0,2587,0,0,151367,624,0,0,0,0,618486,68834,0,0,0,0,425285,0,0,0,0,0,102564,38345,35480,0,6698,0,0,0,15176
1369885407325968,0,496,176610,0,0,2587,0,0,151441,624,0,0,0,0,618862,68834,0,0,0,0,425285,0,0,0,0,0,102564,38345,35500,0,6698,0,0,0,15176
1369885408326050,0,496,176610,0,0,2587,0,0,151552,624,0,0,0,0,619144,68961,0,0,0,0,425285,0,0,0,0,0,102564,38345,35520,0,6698,0,0,0,15176
1369885409325143,0,496,176610,0,0,2587,0,0,151626,624,0,0,0,0,619520,68961,0,0,0,0,425285,0,0,0,0,0,102564,38345,35540,0,6698,0,0,0,15176
1369885410325077,0,496,176610,0,0,2587,0,0,151700,624,0,0,0,0,619896,68961,0,0,0,0,425285,0,0,0,0,0,102564,38345,35560,0,6698,0,0,0,15176
1369885411325102,0,496,176610,0,0,2587,0,0,151811,624,0,0,0,0,620272,69088,0,0,0,0,425285,0,0,0,0,0,102580,38345,35580,0,6698,0,0,0,15232
1369885412324925,0,496,176610,0,0,3096,0,0,151885,624,0,0,0,0,620648,69088,0,0,0,0,425285,0,0,0,0,0,102580,38345,35600,0,6768,0,0,0,15232
1369885413325178,0,496,176610,0,0,3096,0,0,151959,624,0,0,0,0,621024,69215,0,0,0,0,425285,0,0,0,0,0,102580,38345,35620,0,6768,0,0,0,15232
1369885414325603,0,496,176610,0,0,3096,0,0,152070,624,0,0,0,0,621306,69215,0,0,0,0,425285,0,0,0,0,0,102580,38345,35640,0,6768,0,0,0,15232
1369885415325049,0,496,176610,0,0,3096,0,0,152144,624,0,0,0,0,621682,69215,0,0,0,0,425285,0,0,0,0,0,102580,38345,35660,0,6768,0,0,0,15232
1369885416325315,0,496,176610,0,0,3096,0,0,152218,624,0,0,0,0,622058,69342,0,0,0,0,425285,0,0,0,0,0,102596,38345,35680,0,6768,0,0,0,15288
1369885417324957,0,496,176610,0,0,3096,0,0,152329,624,0,0,0,0,622434,69342,0,0,0,0,425285,0,0,0,0,0,102596,38345,35700,0,6768,0,0,0,15288
1369885418325333,0,496,176610,0,0,3096,0,0,152403,624,0,0,0,0,622810,69469,0,0,0,0,425285,0,0,0,0,0,102596,38345,35720,0,6768,0,0,0,15288
1369885419325650,0,496,176610,0,0,3096,0,0,152514,624,0,0,0,0,623092,69469,0,0,0,0,425285,0,0,0,0,0,102596,38345,35740,0,6831,0,0,0,15288
1369885420325104,0,496,176610,0,0,3096,0,0,152588,624,0,0,0,0,623468,69469,0,0,0,0,425285,0,0,0,0,0,102596,38345,35760,0,6831,0,0,0,15288
1369885421325514,0,496,176610,0,0,3096,0,0,152662,624,0,0,0,0,623844,69596,0,0,0,0,425285,0,0,0,0,0,102612,38345,35780,0,6831,0,0,0,15344
1369885422325598,0,496,176610,0,0,3096,0,0,152773,624,0,0,0,0,624220,69596,0,0,0,0,425285,0,0,0,0,0,102612,38345,35800,0,6831,0,0,0,15344
1369885423324908,0,496,176610,0,0,3096,0,0,152847,624,0,0,0,0,624502,69723,0,0,0,0,425285,0,0,0,0,0,102612,38345,35820,0,6831,0,0,0,15344
1369885424325380,0,496,176610,0,0,3096,0,0,152921,624,0,0,0,0,624878,69723,0,0,0,0,425285,0,0,0,0,0,102612,38345,35840,0,6831,0,0,0,15344
1369885425325878,0,496,176610,0,0,3096,0,0,153032,624,0,0,0,0,625254,69723,0,0,0,0,425285,0,0,0,0,0,102612,38345,35860,0,6831,0,0,0,15344
1369885426325169,0,496,176610,0,0,3096,0,0,153106,624,0,0,0,0,625630,69850,0,0,0,0,425285,0,0,0,0,0,102628,38345,35880,0,6831,0,0,0,15400
1369885427325289,0,496,176610,0,0,3096,0,0,153217,624,0,0,0,0,626006,69850,0,0,0,0,425285,0,0,0,0,0,102628,38345,35900,0,6831,0,0,0,15400
1369885428325038,0,496,176610,0,0,3096,0,0,153291,624,0,0,0,0,626288,69977,0,0,0,0,425285,0,0,0,0,0,102628,38345,35920,0,6831,0,0,0,15400
1369885429325482,0,496,176610,0,0,3096,0,0,153365,624,0,0,0,0,626664,69977,0,0,0,0,425285,0,0,0,0,0,102628,38345,35940,0,6831,0,0,0,15400
1369885430325847,0,496,176610,0,0,3096,0,0,153476,624,0,0,0,0,627040,69977,0,0,0,0,425285,0,0,0,0,0,102628,38345,35960,0,6831,0,0,0,15400
1369885431325405,0,496,176610,0,0,3096,0,0,153550,624,0,0,0,0,627416,70104,0,0,0,0,425285,0,0,0,0,0,102644,38345,35980,0,6831,0,0,0,15456
1369885432325872,0,496,176610,0,0,3096,0,0,153624,624,0,0,0,0,627792,70104,0,0,0,0,425285,0,0,0,0,0,102644,38345,36000,0,6831,0,0,0,15456
1369885433324953,0,496,176610,0,0,3096,0,0,153735,624,0,0,0,0,628168,70231,0,0,0,0,425285,0,0,0,0,0,102644,38345,36020,0,6831,0,0,0,15456
1369885434325284,0,496,176610,0,0,3096,0,0,153809,624,0,0,0,0,628450,70231,0,0,0,0,425285,0,0,0,0,0,102644,38345,36040,0,7236,0,0,0,15456
1369885435325762,0,496,176610,0,0,3096,0,0,153883,624,0,0,0,0,628826,70231,0,0,0,0,425285,0,0,0,0,0,102644,38345,36060,0,7236,0,0,0,15456
1369885436325169,0,496,176610,0,0,3096,0,0,153994,624,0,0,0,0,629202,70358,0,0,0,0,425285,0,0,0,0,0,102660,38345,36080,0,7236,0,0,0,15512
1369885437325984,0,496,176610,0,0,3096,0,0,154068,624,0,0,0,0,629578,70358,0,0,0,0,425285,0,0,0,0,0,102660,38345,36100,0,7236,0,0,0,15512
1369885438325519,0,496,176610,0,0,3096,0,0,154179,624,0,0,0,0,629860,70485,0,0,0,0,425285,0,0,0,0,0,102660,38345,36120,0,7236,0,0,0,15512
1369885439325163,0,496,176610,0,0,3096,0,0,154253,624,0,0,0,0,630236,70485,0,0,0,0,425285,0,0,0,0,0,102660,38345,36140,0,7236,0,0,0,15512
1369885440325910,0,496,176610,0,0,3096,0,0,154327,624,0,0,0,0,630612,70485,0,0,0,0,425285,0,0,0,0,0,102660,38345,36160,0,7236,0,0,0,15512
1369885441325713,0,496,176610,0,0,3096,0,0,154438,624,0,0,0,0,630988,70612,0,0,0,0,425285,0,0,0,0,0,102676,38345,36180,0,7236,0,0,0,15568
1369885442325611,0,496,176610,0,0,3096,0,0,154512,624,0,0,0,0,631364,70612,0,0,0,0,425285,0,0,0,0,0,102676,38345,36200,0,7236,0,0,0,15568
1369885443325411,0,496,176610,0,0,3096,0,0,154586,624,0,0,0,0,631646,70739,0,0,0,0,425285,0,0,0,0,0,102676,38345,36220,0,7236,0,0,0,15568
1369885444325941,0,496,176610,0,0,3096,0,0,154697,624,0,0,0,0,632022,70739,0,0,0,0,425285,0,0,0,0,0,102676,38345,36240,0,7236,0,0,0,15568
1369885445325685,0,496,176610,0,0,3096,0,0,154771,624,0,0,0,0,632398,70739,0,0,0,0,425285,0,0,0,0,0,102676,38345,36260,0,7236,0,0,0,15568
1369885446325568,0,496,176610,0,0,3096,0,0,154882,624,0,0,0,0,632774,70866,0,0,0,0,425285,0,0,0,0,0,102692,38345,36280,0,7236,0,0,0,15624
1369885447325258,0,496,176610,0,0,3096,0,0,154956,624,0,0,0,0,633150,70866,0,0,0,0,425285,0,0,0,0,0,102692,38345,36300,0,7236,0,0,0,15624
1369885448325447,0,496,176610,0,0,3096,0,0,155030,624,0,0,0,0,633432,70993,0,0,0,0,425285,0,0,0,0,0,102692,38345,36320,0,7236,0,0,0,15624
1369885449325893,0,496,176610,0,0,3096,0,0,155141,624,0,0,0,0,633808,70993,0,0,0,0,425285,0,0,0,0,0,102692,38345,36340,0,7236,0,0,0,15624
1369885450325213,0,496,176610,0,0,3096,0,0,155215,624,0,0,0,0,634184,70993,0,0,0,0,425285,0,0,0,0,0,102692,38345,36360,0,7236,0,0,0,15624
1369885451325903,0,496,176610,0,0,3096,0,0,155289,624,0,0,0,0,634560,71120,0,0,0,0,425285,0,0,0,0,0,102708,38345,36380,0,7236,0,0,0,15680
1369885452326162,0,496,176610,0,0,3096,0,0,155400,624,0,0,0,0,634842,71120,0,0,0,0,425285,0,0,0,0,0,102708,38345,36400,0,7236,0,0,0,15680
1369885453324906,0,496,176610,0,0,3096,0,0,155474,624,0,0,0,0,635218,71247,0,0,0,0,425285,0,0,0,0,0,102708,38345,36420,0,7236,0,0,0,15680
1369885454325089,0,496,176610,0,0,3096,0,0,155548,624,0,0,0,0,635594,71247,0,0,0,0,425285,0,0,0,0,0,102708,38345,36440,0,7236,0,0,0,15680
1369885455325756,0,496,176610,0,0,3096,0,0,155659,624,0,0,0,0,635970,71247,0,0,0,0,425285,0,0,0,0,0,102708,38345,36460,0,7236,0,0,0,15680
1369885456325554,0,496,176610,0,0,3096,0,0,155733,624,0,0,0,0,636346,71374,0,0,0,0,425285,0,0,0,0,0,102724,38345,36480,0,7236,0,0,0,15736
1369885457325289,0,496,176610,0,0,3096,0,0,155807,624,0,0,0,0,636722,71374,0,0,0,0,425285,0,0,0,0,0,102724,38345,36500,0,7236,0,0,0,15736
1369885458326048,0,496,176610,0,0,3096,0,0,155918,624,0,0,0,0,637004,71501,0,0,0,0,425285,0,0,0,0,0,102724,38345,36520,0,7236,0,0,0,15736
1369885459325666,0,496,176610,0,0,3096,0,0,155992,624,0,0,0,0,637380,71501,0,0,0,0,425285,0,0,0,0,0,102724,38345,36540,0,7236,0,0,0,15736
1369885460326184,0,496,176610,0,0,3096,0,0,156103,624,0,0,0,0,637756,71501,0,0,0,0,425285,0,0,0,0,0,102724,38345,36560,0,7236,0,0,0,15736
1369885461325094,0,496,176610,0,0,3096,0,0,156177,624,0,0,0,0,638132,71628,0,0,0,0,425285,0,0,0,0,0,102740,38345,36580,0,7236,0,0,0,15792
1369885462325609,0,496,176610,0,0,3096,0,0,156251,624,0,0,0,0,638414,71628,0,0,0,0,425285,0,0,0,0,0,102740,38345,36600,0,7236,0,0,0,15792
1369885463325054,0,496,176610,0,0,3096,0,0,156362,624,0,0,0,0,638790,71755,0,0,0,0,425285,0,0,0,0,0,102740,38345,36620,0,7236,0,0,0,15792
1369885464325416,0,496,176610,0,0,3096,0,0,156436,624,0,0,0,0,639166,71755,0,0,0,0,425285,0,0,0,0,0,102740,38345,36640,0,7236,0,0,0,15792
1369885465325621,0,496,176610,0,0,3096,0,0,156510,624,0,0,0,0,639542,71882,0,0,0,0,425285,0,0,0,0,0,102740,38345,36660,0,7236,0,0,0,15848
1369885466324907,0,496,176610,0,0,3096,0,0,156621,624,0,0,0,0,639918,71882,0,0,0,0,425285,0,0,0,0,0,102756,38345,36680,0,7236,0,0,0,15848
1369885467325830,0,496,176610,0,0,3096,0,0,156695,624,0,0,0,0,640200,71882,0,0,0,0,425285,0,0,0,0,0,102756,38345,36700,0,7236,0,0,0,15848
1369885468325044,0,496,176610,0,0,3096,0,0,156769,624,0,0,0,0,640576,72009,0,0,0,0,425285,0,0,0,0,0,102756,38345,36720,0,7236,0,0,0,15848
1369885469325370,0,496,176610,0,0,3096,0,0,156880,624,0,0,0,0,640952,72009,0,0,0,0,425285,0,0,0,0,0,102756,38345,36740,0,7236,0,0,0,15848
1369885470324903,0,496,176610,0,0,3096,0,0,156954,624,0,0,0,0,641328,72136,0,0,0,0,425285,0,0,0,0,0,102756,38345,36760,0,7236,0,0,0,15904
1369885471325151,0,496,176610,0,0,3096,0,0,157028,624,0,0,0,0,641704,72136,0,0,0,0,425285,0,0,0,0,0,102772,38345,36780,0,7236,0,0,0,15904
1369885472325179,0,496,176610,0,0,3096,0,0,157139,624,0,0,0,0,641986,72136,0,0,0,0,425285,0,0,0,0,0,102772,38345,36800,0,7236,0,0,0,15904
1369885473326076,0,496,176610,0,0,3096,0,0,157213,624,0,0,0,0,642362,72263,0,0,0,0,425285,0,0,0,0,0,102772,38345,36820,0,7236,0,0,0,15904
1369885474325355,0,496,176610,0,0,3096,0,0,157287,624,0,0,0,0,642738,72263,0,0,0,0,425285,0,0,0,0,0,102772,38345,36840,0,7236,0,0,0,15904
1369885475325509,0,496,176610,0,0,3096,0,0,157398,624,0,0,0,0,643114,72390,0,0,0,0,425285,0,0,0,0,0,102772,38345,36860,0,7236,0,0,0,15960
1369885476325761,0,496,176610,0,0,3096,0,0,157472,624,0,0,0,0,643490,72390,0,0,0,0,425285,0,0,0,0,0,102788,38345,36880,0,7236,0,0,0,15960
1369885477325000,0,496,176610,0,0,3096,0,0,157546,624,0,0,0,0,643866,72390,0,0,0,0,425285,0,0,0,0,0,102788,38345,36900,0,7236,0,0,0,15960
1369885478325610,0,496,176610,0,0,3096,0,0,157657,624,0,0,0,0,644148,72517,0,0,0,0,425285,0,0,0,0,0,102788,38345,36920,0,7236,0,0,0,15960
1369885479325140,0,496,176610,0,0,3096,0,0,157731,624,0,0,0,0,644524,72517,0,0,0,0,425285,0,0,0,0,0,102788,38345,36940,0,7236,0,0,0,15960
1369885480325775,0,496,176610,0,0,3096,0,0,157842,624,0,0,0,0,644900,72644,0,0,0,0,425285,0,0,0,0,0,102788,38345,36960,0,7236,0,0,0,16016
1369885481325142,0,496,176610,0,0,3096,0,0,157916,624,0,0,0,0,645276,72644,0,0,0,0,425285,0,0,0,0,0,102804,38345,36980,0,7236,0,0,0,16016
1369885482326117,0,496,176610,0,0,3096,0,0,157990,624,0,0,0,0,645652,72644,0,0,0,0,425285,0,0,0,0,0,102804,38345,36980,0,7236,0,0,0,16016
1369885483325293,0,496,176610,0,0,3096,0,0,158101,624,0,0,0,0,645934,72771,0,0,0,0,425285,0,0,0,0,0,102804,38345,37000,0,7236,0,0,0,16016
1369885484325390,0,496,176610,0,0,3096,0,0,158175,624,0,0,0,0,646310,72771,0,0,0,0,425285,0,0,0,0,0,102804,38345,37020,0,7236,0,0,0,16016
1369885485325255,0,496,176610,0,0,3096,0,0,158286,624,0,0,0,0,646686,72898,0,0,0,0,425285,0,0,0,0,0,102804,38345,37040,0,7236,0,0,0,16072
1369885486325973,0,496,176610,0,0,3096,0,0,158360,624,0,0,0,0,647062,72898,0,0,0,0,425285,0,0,0,0,0,102820,38345,37060,0,7236,0,0,0,16072
1369885487325190,0,496,176610,0,0,3096,0,0,158434,624,0,0,0,0,647438,72898,0,0,0,0,425285,0,0,0,0,0,102820,38345,37080,0,7236,0,0,0,16072
1369885488325865,0,496,176610,0,0,3096,0,0,158545,624,0,0,0,0,647814,73025,0,0,0,0,425285,0,0,0,0,0,102820,38345,37100,0,7236,0,0,0,16072
1369885489325872,0,496,176610,0,0,3096,0,0,158656,624,0,0,0,0,648096,73025,0,0,0,0,425285,0,0,0,0,0,102820,38345,37120,0,7236,0,0,0,16072
1369885490325421,0,496,176610,0,0,3096,0,0,158730,624,0,0,0,0,648472,73152,0,0,0,0,425285,0,0,0,0,0,102820,38345,37140,0,7236,0,0,0,16128
1369885491325545,0,496,176610,0,0,3096,0,0,158804,624,0,0,0,0,648848,73152,0,0,0,0,425285,0,0,0,0,0,102836,38345,37160,0,7236,0,0,0,16128
1369885492325586,0,496,176610,0,0,3096,0,0,158915,624,0,0,0,0,649224,73152,0,0,0,0,425285,0,0,0,0,0,102836,38345,37180,0,7236,0,0,0,16128
1369885493325299,0,496,176610,0,0,3096,0,0,158989,624,0,0,0,0,649506,73279,0,0,0,0,425285,0,0,0,0,0,102836,38345,37200,0,7236,0,0,0,16128
1369885494325185,0,496,176610,0,0,3096,0,0,159100,624,0,0,0,0,649882,73279,0,0,0,0,425285,0,0,0,0,0,102836,38345,37220,0,7236,0,0,0,16128
